model,replication,method,selected_components,ise,mspe,finite_result,numerical_instability,instability_diagnostic
Model 2,4255,Arnoldi FPLS,6,8.292088535413093,1.262669555412875,True,False,9.355940732398099e-16
Model 2,4255,FPCR,32,7.392225299453583,1.2306833040318734,True,False,nan
Model 2,4256,CG-FPLS-code,3,4.866401338242931,1.6229793773384038,True,False,nan
Model 2,4256,Raw FPLS,4,4.2977996141823045,1.4748755482272002,True,False,2442.264366710484
Model 2,4256,Arnoldi FPLS,4,4.297799614182744,1.474875548232045,True,False,4.514580664057866e-16
Model 2,4256,FPCR,13,5.273995618029661,1.5900057993331673,True,False,nan
Model 2,4257,CG-FPLS-code,3,4.386243896466456,1.3928019953048727,True,False,nan
Model 2,4257,Raw FPLS,5,5.909627712785917,1.2704853234553999,True,False,27494.584058605476
Model 2,4257,Arnoldi FPLS,5,5.909627718724527,1.2704853241553444,True,False,9.924761556957637e-16
Model 2,4257,FPCR,16,4.511113295329173,1.1949616050779648,True,False,nan
Model 2,4258,CG-FPLS-code,3,4.34417267730906,1.453670015807209,True,False,nan
Model 2,4258,Raw FPLS,5,5.568654116951478,1.4358130524208284,True,False,94182.08109113769
Model 2,4258,Arnoldi FPLS,5,5.568653238938046,1.4358128883981325,True,False,9.316261486768296e-16
Model 2,4258,FPCR,18,5.214667834435827,1.1754620118517882,True,False,nan
Model 2,4259,CG-FPLS-code,3,7.872099559255993,3.0233567744191503,True,False,nan
Model 2,4259,Raw FPLS,5,7.772256795332086,1.4524698768229007,True,False,30313.73118551557
Model 2,4259,Arnoldi FPLS,5,7.7722570908341275,1.452469886813941,True,False,7.342433713753522e-16
Model 2,4259,FPCR,34,9.32752073139368,1.560915162322235,True,False,nan
Model 2,4260,CG-FPLS-code,3,4.868998411011045,1.760717218478484,True,False,nan
Model 2,4260,Raw FPLS,5,5.418980107232957,1.4720103027773361,True,False,65558.12022186417
Model 2,4260,Arnoldi FPLS,5,5.418980019456885,1.4720102935200075,True,False,6.668968948496651e-16
Model 2,4260,FPCR,21,4.738868503401338,1.4573013515220998,True,False,nan
Model 2,4261,CG-FPLS-code,3,4.743531244645916,1.6031869118695934,True,False,nan
Model 2,4261,Raw FPLS,4,4.035767465928525,1.28831625690495,True,False,3193.1022474876763
Model 2,4261,Arnoldi FPLS,4,4.035767465795665,1.2883162569252542,True,False,5.147759519424897e-16
Model 2,4261,FPCR,17,4.677363471043957,1.295560186626472,True,False,nan
Model 2,4262,CG-FPLS-code,3,6.142098488002918,1.910476537622627,True,False,nan
Model 2,4262,Raw FPLS,30,18.251312591649587,1.423708864540456,True,True,4503599627370496.0
Model 2,4262,Arnoldi FPLS,13,44.35917800459905,2.2315140236859943,True,False,7.721767331171804e-16
Model 2,4262,FPCR,14,5.672031451344355,1.2418730210596758,True,False,nan
Model 2,4263,CG-FPLS-code,3,4.567274824051157,2.1362214789591834,True,False,nan
Model 2,4263,Raw FPLS,4,3.863807082230121,1.4829592670894982,True,False,2943.6507618096607
Model 2,4263,Arnoldi FPLS,4,3.8638070823901076,1.4829592670428133,True,False,6.893454459917733e-16
Model 2,4263,FPCR,14,4.6204724693135635,1.6158660521893966,True,False,nan
Model 2,4264,CG-FPLS-code,3,4.8032822418927035,2.1388670186452505,True,False,nan
Model 2,4264,Raw FPLS,4,4.122968203416843,1.33726891908779,True,False,783.0338765715495
Model 2,4264,Arnoldi FPLS,4,4.122968203426389,1.337268919075685,True,False,3.500571873866872e-16
Model 2,4264,FPCR,13,4.540794650786748,1.5983069885914258,True,False,nan
Model 2,4265,CG-FPLS-code,2,11.52917139656943,4.066012293923897,True,False,nan
Model 2,4265,Raw FPLS,5,8.409577505950194,1.5225833923560381,True,False,19995.818876098245
Model 2,4265,Arnoldi FPLS,5,8.409577561624378,1.5225833945126532,True,False,6.756108980750072e-16
Model 2,4265,FPCR,13,5.716186734755987,1.6254488890157885,True,False,nan
Model 2,4266,CG-FPLS-code,3,5.454573129060491,1.6041645932892579,True,False,nan
Model 2,4266,Raw FPLS,5,5.15595189961646,1.1359450475330395,True,False,50907.9134230733
Model 2,4266,Arnoldi FPLS,5,5.155951659942336,1.1359450468396204,True,False,4.912075427069422e-16
Model 2,4266,FPCR,14,6.019376471706298,1.4221911953251913,True,False,nan
Model 2,4267,CG-FPLS-code,3,4.2526933474076225,1.8540821122235462,True,False,nan
Model 2,4267,Raw FPLS,4,3.845317497960353,1.5307433252509732,True,False,1703.934077584129
Model 2,4267,Arnoldi FPLS,4,3.84531749792168,1.530743325297973,True,False,6.032908810620569e-16
Model 2,4267,FPCR,10,4.503868804503615,1.6484559304148292,True,False,nan
Model 2,4268,CG-FPLS-code,3,5.554566022038427,2.0757234195476104,True,False,nan
Model 2,4268,Raw FPLS,5,4.471597981512488,1.3128428777611858,True,False,23972.538829584155
Model 2,4268,Arnoldi FPLS,5,4.471598058323114,1.3128428786703363,True,False,4.3285345673020763e-16
Model 2,4268,FPCR,25,5.931211741656377,1.396016758739741,True,False,nan
Model 2,4269,CG-FPLS-code,3,4.525065315772546,1.9667814917167263,True,False,nan
Model 2,4269,Raw FPLS,5,3.8612840420613987,1.2230754714325132,True,False,13064.269003848294
Model 2,4269,Arnoldi FPLS,5,3.8612840324449396,1.2230754731086397,True,False,6.716218337410173e-16
Model 2,4269,FPCR,12,4.766178766409808,1.5549178006029571,True,False,nan
Model 2,4270,CG-FPLS-code,3,5.665362742171522,1.546495678339531,True,False,nan
Model 2,4270,Raw FPLS,64,10.31350064815409,1.3810469097674352,True,True,4503599627370496.0
Model 2,4270,Arnoldi FPLS,4,4.329785084856502,1.3696374744060846,True,False,5.199157045389087e-16
Model 2,4270,FPCR,25,5.192770570782643,1.3022826228832634,True,False,nan
Model 2,4271,CG-FPLS-code,2,6.964427931805606,3.5599114164575263,True,False,nan
Model 2,4271,Raw FPLS,4,3.873059777487486,1.7413209131635465,True,False,1240.648704338779
Model 2,4271,Arnoldi FPLS,4,3.8730597775202384,1.7413209131547887,True,False,3.392851602768688e-16
Model 2,4271,FPCR,18,4.845123214787759,1.7672519560444582,True,False,nan
Model 2,4272,CG-FPLS-code,3,6.112472418775967,2.3716584080833685,True,False,nan
Model 2,4272,Raw FPLS,6,8.350958611736488,1.5505676725010218,True,False,938674.9520425313
Model 2,4272,Arnoldi FPLS,6,8.35087543964235,1.5505646846845347,True,False,4.611635170884446e-16
Model 2,4272,FPCR,19,6.392329802287618,1.7710718636685814,True,False,nan
Model 2,4273,CG-FPLS-code,3,4.933505226951814,1.6111817551793826,True,False,nan
Model 2,4273,Raw FPLS,4,4.594779345934442,1.2951776535763866,True,False,5098.0343142721185
Model 2,4273,Arnoldi FPLS,4,4.594779349870641,1.2951776534585526,True,False,7.13635776852329e-16
Model 2,4273,FPCR,12,5.188288935937717,1.295585071249708,True,False,nan
Model 2,4274,CG-FPLS-code,3,4.902792158381413,1.7138591445729088,True,False,nan
Model 2,4274,Raw FPLS,4,4.563485295900971,1.5705578981108124,True,False,3226.4333929577706
Model 2,4274,Arnoldi FPLS,4,4.5634852962229875,1.5705578981688866,True,False,6.874011048412511e-16
Model 2,4274,FPCR,13,4.941191313458547,1.5546142029632242,True,False,nan
Model 2,4275,CG-FPLS-code,2,4.476251211377117,1.7160154963752023,True,False,nan
Model 2,4275,Raw FPLS,4,4.067480079186955,1.2989697985992046,True,False,6574.291338522789
Model 2,4275,Arnoldi FPLS,4,4.067480077820549,1.2989697984357058,True,False,1.1239796722002422e-15
Model 2,4275,FPCR,18,5.080495202466643,1.484197994381059,True,False,nan
Model 2,4276,CG-FPLS-code,3,7.04007937969633,2.084292272100326,True,False,nan
Model 2,4276,Raw FPLS,5,5.4176280805049535,1.5154952747928834,True,False,65185.556535575226
Model 2,4276,Arnoldi FPLS,5,5.417627546700815,1.5154953538895828,True,False,5.428041271647798e-16
Model 2,4276,FPCR,10,7.175225124256441,1.9948555915814061,True,False,nan
Model 2,4277,CG-FPLS-code,2,6.892537385004081,3.229939137650027,True,False,nan
Model 2,4277,Raw FPLS,4,5.1947938680642505,1.7400428330092066,True,False,3775.1711073044667
Model 2,4277,Arnoldi FPLS,4,5.1947938690356725,1.7400428330117452,True,False,6.976643899136737e-16
Model 2,4277,FPCR,9,5.528824069649489,1.861630683413243,True,False,nan
Model 2,4278,CG-FPLS-code,3,6.43356561861327,1.6517686899471322,True,False,nan
Model 2,4278,Raw FPLS,4,5.099638878171074,1.1238630098133684,True,False,14037.85243503431
Model 2,4278,Arnoldi FPLS,4,5.099638890870345,1.1238630072785893,True,False,6.743135414812808e-16
Model 2,4278,FPCR,12,8.090644576442235,1.581654985677435,True,False,nan
Model 2,4279,CG-FPLS-code,3,6.255051911237644,2.552471176969878,True,False,nan
Model 2,4279,Raw FPLS,5,5.98169205419925,1.3657314429681962,True,False,23624.10479632114
Model 2,4279,Arnoldi FPLS,5,5.981692008803439,1.3657314421060598,True,False,6.827268281781178e-16
Model 2,4279,FPCR,15,5.22461424566784,1.6269428141377926,True,False,nan
Model 2,4280,CG-FPLS-code,3,6.1771409070918795,1.8344413197688911,True,False,nan
Model 2,4280,Raw FPLS,5,6.463163373948688,1.4249434261027454,True,False,9695.89790321334
Model 2,4280,Arnoldi FPLS,5,6.463163357684977,1.42494342534905,True,False,1.1226014491118265e-15
Model 2,4280,FPCR,26,6.901466295683923,1.4301421107105932,True,False,nan
Model 2,4281,CG-FPLS-code,3,6.6593299910140855,3.038659564344576,True,False,nan
Model 2,4281,Raw FPLS,5,6.012227460029399,1.7798286125735416,True,False,85810.90987567206
Model 2,4281,Arnoldi FPLS,5,6.012226714454914,1.7798286202241258,True,False,6.840272023131105e-16
Model 2,4281,FPCR,10,6.281859328965563,2.1291490107071396,True,False,nan
Model 2,4282,CG-FPLS-code,3,5.424425804962314,1.6667056659599389,True,False,nan
Model 2,4282,Raw FPLS,4,4.199050398677017,1.1134973056774138,True,False,3433.0498340019926
Model 2,4282,Arnoldi FPLS,4,4.19905039941004,1.1134973056206132,True,False,3.4869883347808535e-16
Model 2,4282,FPCR,13,4.813953363528568,1.1476811667570734,True,False,nan
Model 2,4283,CG-FPLS-code,3,5.681804339787931,1.644938765210965,True,False,nan
Model 2,4283,Raw FPLS,5,5.550253514759373,1.2784386762818898,True,False,18557.2843243093
Model 2,4283,Arnoldi FPLS,5,5.550253529733111,1.2784386779670363,True,False,6.905329806855794e-16
Model 2,4283,FPCR,32,8.19476494043489,1.3145182826671005,True,False,nan
Model 2,4284,CG-FPLS-code,3,7.313680796117531,3.933856672049422,True,False,nan
Model 2,4284,Raw FPLS,5,5.1937210998447005,1.9100103143697975,True,False,24374.181034080288
Model 2,4284,Arnoldi FPLS,5,5.193721064253383,1.910010314416558,True,False,1.1201770038085825e-15
Model 2,4284,FPCR,14,6.322843191642112,2.195322082514817,True,False,nan
Model 2,4285,CG-FPLS-code,3,6.184568132525214,2.1599257126075937,True,False,nan
Model 2,4285,Raw FPLS,5,7.077811732858273,1.0982283385855176,True,False,69904.26238323367
Model 2,4285,Arnoldi FPLS,5,7.077812501618442,1.0982283577472023,True,False,1.2609486817176006e-15
Model 2,4285,FPCR,18,4.948652635199112,1.1895838194103132,True,False,nan
Model 2,4286,CG-FPLS-code,3,6.4243614806182645,2.171467937522516,True,False,nan
Model 2,4286,Raw FPLS,5,5.375939151532337,1.3011699951892524,True,False,48344.778063805745
Model 2,4286,Arnoldi FPLS,5,5.375939495608419,1.3011700031147242,True,False,6.694223333935074e-16
Model 2,4286,FPCR,25,5.433192749397856,1.4788741965194174,True,False,nan
Model 2,4287,CG-FPLS-code,2,7.699564363415768,3.119921266255624,True,False,nan
Model 2,4287,Raw FPLS,5,8.213082255818922,1.6948863071232887,True,False,66599.7659463551
Model 2,4287,Arnoldi FPLS,5,8.213083736964167,1.6948863654640913,True,False,7.933264425370939e-16
Model 2,4287,FPCR,9,5.3767420785512625,1.8852944509670186,True,False,nan
Model 2,4288,CG-FPLS-code,3,6.391274252103841,2.8266339497958506,True,False,nan
Model 2,4288,Raw FPLS,61,9.850937143653182,1.6738235172107891,True,True,4503599627370496.0
Model 2,4288,Arnoldi FPLS,6,6.198709864606752,1.5499883298825614,True,False,6.871535306154351e-16
Model 2,4288,FPCR,16,5.639278798205038,1.9453131592899482,True,False,nan
Model 2,4289,CG-FPLS-code,2,7.679227737995352,2.946934475228818,True,False,nan
Model 2,4289,Raw FPLS,4,5.302751119523518,1.765509307488091,True,False,8688.997530146322
Model 2,4289,Arnoldi FPLS,4,5.30275111153801,1.7655093066473386,True,False,6.872501766089427e-16
Model 2,4289,FPCR,23,6.468533024469318,1.886879480032975,True,False,nan
Model 2,4290,CG-FPLS-code,3,4.574558648212602,2.1476316613636177,True,False,nan
Model 2,4290,Raw FPLS,4,4.256334018704132,1.6043363692406427,True,False,2926.3047708953463
Model 2,4290,Arnoldi FPLS,4,4.256334018004384,1.6043363693266466,True,False,5.11787712836203e-16
Model 2,4290,FPCR,14,5.195539319740985,1.8336472689219658,True,False,nan
Model 2,4291,CG-FPLS-code,3,4.830602564360473,1.8777023813993066,True,False,nan
Model 2,4291,Raw FPLS,66,12.134693423832381,2.3154130323113677,True,True,4503599627370496.0
Model 2,4291,Arnoldi FPLS,6,9.10458640913814,2.04768607971846,True,False,9.382798171312854e-16
Model 2,4291,FPCR,39,9.577567686432014,2.286256746335182,True,False,nan
Model 2,4292,CG-FPLS-code,3,4.622393256184763,1.8884929064105318,True,False,nan
Model 2,4292,Raw FPLS,4,3.2118965941443394,1.0788035153232165,True,False,796.8283447052585
Model 2,4292,Arnoldi FPLS,4,3.21189659414398,1.0788035153242617,True,False,4.365984014256688e-16
Model 2,4292,FPCR,12,3.7445906875274386,1.2038217180329815,True,False,nan
Model 2,4293,CG-FPLS-code,3,7.317391470828338,1.980629008239438,True,False,nan
Model 2,4293,Raw FPLS,6,7.5082079404256294,1.2932971274404983,True,False,557558.6139471958
Model 2,4293,Arnoldi FPLS,6,7.508245058286542,1.2932985684386065,True,False,4.650370988734393e-16
Model 2,4293,FPCR,27,5.768053510827692,1.287647783065711,True,False,nan
Model 2,4294,CG-FPLS-code,3,4.76695495109446,1.6106671799420418,True,False,nan
Model 2,4294,Raw FPLS,4,4.56299150727004,1.441010499797658,True,False,2618.3277486368174
Model 2,4294,Arnoldi FPLS,4,4.562991507986673,1.4410104998429116,True,False,1.0306890474073796e-15
Model 2,4294,FPCR,17,4.311252570073979,1.3934077298772067,True,False,nan
Model 2,4295,CG-FPLS-code,3,4.901562781880872,1.5980853874429783,True,False,nan
Model 2,4295,Raw FPLS,4,4.888781511866482,1.531188496133473,True,False,1862.428866524774
Model 2,4295,Arnoldi FPLS,4,4.888781510706722,1.5311884959347974,True,False,8.421875211911305e-16
Model 2,4295,FPCR,12,5.192092161382295,1.5748967252360535,True,False,nan
Model 2,4296,CG-FPLS-code,3,3.7142790716619825,1.2075044961413368,True,False,nan
Model 2,4296,Raw FPLS,4,4.127308387718316,1.31873219932324,True,False,22870.154293737924
Model 2,4296,Arnoldi FPLS,4,4.127308471670654,1.3187322148020122,True,False,5.697263534258947e-16
Model 2,4296,FPCR,19,4.606299642214069,1.293281900796169,True,False,nan
Model 2,4297,CG-FPLS-code,3,5.186710853688215,1.5284212776080324,True,False,nan
Model 2,4297,Raw FPLS,5,6.024559059991959,1.1936835139504507,True,False,53982.34023703221
Model 2,4297,Arnoldi FPLS,5,6.024558380702343,1.1936835050579893,True,False,7.579866881370651e-16
Model 2,4297,FPCR,14,5.0903142372565595,1.2475728106275812,True,False,nan
Model 2,4298,CG-FPLS-code,3,7.089128345888644,2.652034146098364,True,False,nan
Model 2,4298,Raw FPLS,5,6.331075542543313,1.7650703319935166,True,False,55046.03321777905
Model 2,4298,Arnoldi FPLS,5,6.331075709544764,1.7650703210551228,True,False,5.826932717577348e-16
Model 2,4298,FPCR,29,7.712409714184244,1.9566857886776072,True,False,nan
Model 2,4299,CG-FPLS-code,3,3.3527769326726586,1.6245319854983182,True,False,nan
Model 2,4299,Raw FPLS,6,8.957757832117402,1.234529507686177,True,False,881190.4640502272
Model 2,4299,Arnoldi FPLS,6,8.957727200537692,1.2345285394602208,True,False,7.768146860331346e-16
Model 2,4299,FPCR,26,4.355171570188629,1.237758352055902,True,False,nan
Model 2,4300,CG-FPLS-code,3,3.34594288900452,1.3924299701940686,True,False,nan
Model 2,4300,Raw FPLS,4,4.111364320570338,1.2688201484397477,True,False,10319.979933918521
Model 2,4300,Arnoldi FPLS,4,4.111364285164339,1.2688201473919754,True,False,9.006951955159015e-16
Model 2,4300,FPCR,10,3.671689209666509,1.4234372312075778,True,False,nan
Model 2,4301,CG-FPLS-code,3,5.373460744784959,1.7474920770303404,True,False,nan
Model 2,4301,Raw FPLS,5,4.343090619882669,1.3541784755755137,True,False,38424.68721447845
Model 2,4301,Arnoldi FPLS,5,4.343090887079905,1.3541785042173462,True,False,1.148060660517905e-15
Model 2,4301,FPCR,15,4.616777057708048,1.327414905531514,True,False,nan
Model 2,4302,CG-FPLS-code,3,5.438880285199011,1.6238109711021391,True,False,nan
Model 2,4302,Raw FPLS,5,5.793930270806174,1.3982347933774997,True,False,54368.841707809144
Model 2,4302,Arnoldi FPLS,5,5.793929589890468,1.398234688698013,True,False,4.808067897860434e-16
Model 2,4302,FPCR,22,7.32006982025142,1.4818301660055746,True,False,nan
Model 2,4303,CG-FPLS-code,3,5.259698648139624,1.9723906871821386,True,False,nan
Model 2,4303,Raw FPLS,5,7.569486141441766,1.306168329157397,True,False,33360.175216687414
Model 2,4303,Arnoldi FPLS,5,7.56948592402981,1.3061683211637438,True,False,6.360925276127698e-16
Model 2,4303,FPCR,17,5.5741214687086655,1.5302248686598503,True,False,nan
Model 2,4304,CG-FPLS-code,3,4.767493665953202,1.4715542013119005,True,False,nan
Model 2,4304,Raw FPLS,5,5.9347498865307315,1.1769092647780566,True,False,101569.91242338944
Model 2,4304,Arnoldi FPLS,5,5.934749544894788,1.1769092489971928,True,False,5.639532715049086e-16
Model 2,4304,FPCR,15,4.717158933488945,1.3103295585954446,True,False,nan
Model 2,4305,CG-FPLS-code,3,5.268090994780748,1.745033822398292,True,False,nan
Model 2,4305,Raw FPLS,25,11.90757969746145,1.474862649312242,True,True,4503599627370496.0
Model 2,4305,Arnoldi FPLS,5,5.95288786368454,1.2102816977669137,True,False,7.88807838209857e-16
Model 2,4305,FPCR,24,6.5706275061235715,1.2978376412022226,True,False,nan
Model 2,4306,CG-FPLS-code,3,5.651835089585576,1.6471083027149205,True,False,nan
Model 2,4306,Raw FPLS,4,5.171866192542065,1.5187547535814405,True,False,3987.952598651391
Model 2,4306,Arnoldi FPLS,4,5.17186619250087,1.5187547535692871,True,False,6.750155711654717e-16
Model 2,4306,FPCR,21,5.723766101930535,1.4745649260306368,True,False,nan
Model 2,4307,CG-FPLS-code,3,5.5155062094441325,1.9960320317065108,True,False,nan
Model 2,4307,Raw FPLS,6,8.446931225579428,1.4696497796730543,True,False,4802233.278683035
Model 2,4307,Arnoldi FPLS,6,8.444958786420157,1.4695743811910384,True,False,5.077137149507623e-16
Model 2,4307,FPCR,13,5.295703175837345,1.587491466290158,True,False,nan
Model 2,4308,CG-FPLS-code,3,3.827245371101929,1.4401361765089191,True,False,nan
Model 2,4308,Raw FPLS,4,3.4243264420619006,1.3243553108885286,True,False,927.0972751984367
Model 2,4308,Arnoldi FPLS,4,3.4243264420188186,1.3243553108715438,True,False,6.761421652796143e-16
Model 2,4308,FPCR,10,3.389709031262965,1.284850040344623,True,False,nan
Model 2,4309,CG-FPLS-code,3,4.4399758193800976,1.797668139375917,True,False,nan
Model 2,4309,Raw FPLS,55,40.371733938467585,2.439283504483045,True,True,4503599627370496.0
Model 2,4309,Arnoldi FPLS,6,9.582640789586765,1.1892482486544007,True,False,8.348546666971909e-16
Model 2,4309,FPCR,40,12.449301749266484,1.3136283365301782,True,False,nan
Model 2,4310,CG-FPLS-code,3,5.408132936553414,1.9797779547559862,True,False,nan
Model 2,4310,Raw FPLS,5,5.129840922279695,1.630529991617821,True,False,31490.283296480186
Model 2,4310,Arnoldi FPLS,5,5.129840906984325,1.6305299897607932,True,False,1.1211036104887971e-15
Model 2,4310,FPCR,16,5.236597861700264,1.8341576246952525,True,False,nan
Model 2,4311,CG-FPLS-code,2,6.62655550038415,2.1094178555431964,True,False,nan
Model 2,4311,Raw FPLS,5,7.277608572830704,1.281265394896936,True,False,13942.221330822355
Model 2,4311,Arnoldi FPLS,5,7.277608653800632,1.2812653966102017,True,False,6.740635060959791e-16
Model 2,4311,FPCR,34,9.786405042651573,1.431573033690973,True,False,nan
Model 2,4312,CG-FPLS-code,3,3.6061349201377157,1.4316084341263615,True,False,nan
Model 2,4312,Raw FPLS,4,3.9452688823079387,1.4317513145822198,True,False,4472.166350432487
Model 2,4312,Arnoldi FPLS,4,3.9452688776001867,1.4317513136341073,True,False,8.981060486401342e-16
Model 2,4312,FPCR,9,4.797496450419294,1.5845543735367515,True,False,nan
Model 2,4313,CG-FPLS-code,3,3.411110719836372,1.3635557842088952,True,False,nan
Model 2,4313,Raw FPLS,5,8.740430266097245,1.5465451138561048,True,False,55732.72471087079
Model 2,4313,Arnoldi FPLS,5,8.74042997954905,1.5465450950670396,True,False,7.84096969579396e-16
Model 2,4313,FPCR,17,4.428766858551008,1.3498228068446212,True,False,nan
Model 2,4314,CG-FPLS-code,3,5.430558080640956,1.6551977456378961,True,False,nan
Model 2,4314,Raw FPLS,5,5.602530924536961,1.5983571153979312,True,False,50551.2122507383
Model 2,4314,Arnoldi FPLS,5,5.602530925273705,1.598357115207658,True,False,5.555086163806396e-16
Model 2,4314,FPCR,16,4.991447715584579,1.5732789801468772,True,False,nan
Model 2,4315,CG-FPLS-code,3,8.047783375603405,2.5683446149209703,True,False,nan
Model 2,4315,Raw FPLS,6,12.348605181578924,1.5771382895289736,True,False,2742437.098116403
Model 2,4315,Arnoldi FPLS,6,12.345916034610923,1.5769887543086671,True,False,5.655112286597949e-16
Model 2,4315,FPCR,19,6.370539686996185,1.6226389043327336,True,False,nan
Model 2,4316,CG-FPLS-code,2,11.545477482060967,3.862042812845764,True,False,nan
Model 2,4316,Raw FPLS,5,7.008775286388561,1.3801031571262765,True,False,32523.246791203117
Model 2,4316,Arnoldi FPLS,5,7.0087755343786675,1.3801031707658666,True,False,7.147222874179534e-16
Model 2,4316,FPCR,21,7.4007495154267735,1.4214884974356772,True,False,nan
Model 2,4317,CG-FPLS-code,3,3.2172379111336222,1.1336212468249212,True,False,nan
Model 2,4317,Raw FPLS,5,6.038638530262043,1.1657447905383658,True,False,116514.28099560476
Model 2,4317,Arnoldi FPLS,5,6.038640084630265,1.1657448367124372,True,False,4.839585339020471e-16
Model 2,4317,FPCR,11,3.461955812595785,1.104283265141244,True,False,nan
Model 2,4318,CG-FPLS-code,3,7.796181061432317,2.8818767330361346,True,False,nan
Model 2,4318,Raw FPLS,4,4.6342006298507235,1.8602623105037808,True,False,1933.5391250538987
Model 2,4318,Arnoldi FPLS,4,4.6342006289473785,1.8602623103334017,True,False,4.818485722381045e-16
Model 2,4318,FPCR,16,4.957300324592413,1.817140075072152,True,False,nan
Model 2,4319,CG-FPLS-code,2,8.566865511899966,3.6880482620957618,True,False,nan
Model 2,4319,Raw FPLS,4,4.185257059223936,1.1510802906263071,True,False,3693.533648783094
Model 2,4319,Arnoldi FPLS,4,4.1852570591352745,1.1510802908546565,True,False,3.029162583816384e-16
Model 2,4319,FPCR,22,5.08345516138931,1.29046976743617,True,False,nan
Model 2,4320,CG-FPLS-code,3,6.317303996388415,2.139605721998017,True,False,nan
Model 2,4320,Raw FPLS,4,5.6638778402195396,1.5552344238965956,True,False,1497.4150733974038
Model 2,4320,Arnoldi FPLS,4,5.6638778402593895,1.5552344238661377,True,False,1.0029308494231e-15
Model 2,4320,FPCR,21,5.440068978810159,1.3592861093272506,True,False,nan
Model 2,4321,CG-FPLS-code,3,5.674973380155682,2.6736123736718995,True,False,nan
Model 2,4321,Raw FPLS,4,4.4662685579771475,1.8541142257387933,True,False,1601.59804892395
Model 2,4321,Arnoldi FPLS,4,4.466268558049948,1.8541142258176169,True,False,4.997628085904188e-16
Model 2,4321,FPCR,14,4.559451606355814,1.8090150391872302,True,False,nan
Model 2,4322,CG-FPLS-code,3,6.024986958768341,1.6625120090602268,True,False,nan
Model 2,4322,Raw FPLS,5,5.134890028679271,1.2654180477528827,True,False,77241.26834245614
Model 2,4322,Arnoldi FPLS,5,5.134889427921652,1.2654179774923855,True,False,3.7997411689047083e-16
Model 2,4322,FPCR,12,6.608620612562816,1.3897891055222003,True,False,nan
Model 2,4323,CG-FPLS-code,3,7.308526479775835,2.3124985269126497,True,False,nan
Model 2,4323,Raw FPLS,65,22.318122743978932,1.5413346150489025,True,True,4503599627370496.0
Model 2,4323,Arnoldi FPLS,5,7.485133558681359,1.3590427281009394,True,False,7.691223555084548e-16
Model 2,4323,FPCR,42,12.72619173425529,1.228054918296757,True,False,nan
Model 2,4324,CG-FPLS-code,3,3.7398336241982246,1.3040319887849392,True,False,nan
Model 2,4324,Raw FPLS,5,4.384447411268396,1.0806425062303804,True,False,39128.4205756055
Model 2,4324,Arnoldi FPLS,5,4.384447367124931,1.0806425040118484,True,False,1.1381050782424701e-15
Model 2,4324,FPCR,10,4.305575581158825,1.314272477665201,True,False,nan
Model 2,4325,CG-FPLS-code,3,5.421584203072149,2.0469694353801917,True,False,nan
Model 2,4325,Raw FPLS,5,5.441267148797813,1.4130159804284788,True,False,122426.0703985316
Model 2,4325,Arnoldi FPLS,5,5.441266351620559,1.4130159111403073,True,False,4.734700267744239e-16
Model 2,4325,FPCR,38,8.032656846577549,1.4502196667884986,True,False,nan
Model 2,4326,CG-FPLS-code,2,8.030946241002646,2.94533303983019,True,False,nan
Model 2,4326,Raw FPLS,5,7.244107648306243,1.3111654135721937,True,False,72030.68531395173
Model 2,4326,Arnoldi FPLS,5,7.244110765568348,1.3111655556143131,True,False,6.246989016925284e-16
Model 2,4326,FPCR,12,5.695603143586388,1.38221546499236,True,False,nan
Model 2,4327,CG-FPLS-code,2,6.301462116900386,2.291595742628018,True,False,nan
Model 2,4327,Raw FPLS,5,7.202007865322271,1.6381422537061239,True,False,51398.163217326546
Model 2,4327,Arnoldi FPLS,5,7.202007541193078,1.6381422273816733,True,False,1.1430167251641945e-15
Model 2,4327,FPCR,16,4.636746686624656,1.5286302882107377,True,False,nan
Model 2,4328,CG-FPLS-code,3,6.6314266946970815,1.8884138419621743,True,False,nan
Model 2,4328,Raw FPLS,4,4.79112401502848,1.2195471982014319,True,False,1868.8167797330414
Model 2,4328,Arnoldi FPLS,4,4.791124015005043,1.2195471982024717,True,False,4.862677760371804e-16
Model 2,4328,FPCR,12,5.4625008172457195,1.3673308333232763,True,False,nan
Model 2,4329,CG-FPLS-code,3,3.1921246742154086,1.5937600001108103,True,False,nan
Model 2,4329,Raw FPLS,5,5.332545759628305,1.3287031569055614,True,False,40810.70843537619
Model 2,4329,Arnoldi FPLS,5,5.332546727846291,1.3287032239791012,True,False,4.550100016607061e-16
Model 2,4329,FPCR,38,8.564071529199113,1.3358054727808273,True,False,nan
Model 2,4330,CG-FPLS-code,3,5.149946672830876,2.553928184901219,True,False,nan
Model 2,4330,Raw FPLS,4,3.4978020677282355,1.445867189803989,True,False,1963.834903698134
Model 2,4330,Arnoldi FPLS,4,3.497802068078521,1.4458671898512299,True,False,7.621426126203463e-16
Model 2,4330,FPCR,8,4.854543632548069,1.742839931613152,True,False,nan
Model 2,4331,CG-FPLS-code,3,4.505766366862838,1.42583915492733,True,False,nan
Model 2,4331,Raw FPLS,15,8.977536124481357,1.3606777485314114,True,True,4503599627370496.0
