analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,status,error_type,error_message,selected_components,criterion_name,runtime_seconds,intercept,numerical_positive_rank,eigenvalue_threshold,pilot_components,threshold,threshold_reached,sigma2,moment_residual_m0,effective_dimension,selected_beyond_effective_dimension,selected_at_cap,path_cap,processed_grid_size,shared_fpcr_path_seconds,training_rmse,training_bias,coefficient_norm,coefficient_max_abs,prediction_finite,inner_fold_failures,inner_error_messages,selected_basis_condition,selected_design_condition,instability_flag,inner_effective_dimension_min,inner_effective_dimension_max,rank_breakdown,selected_orthogonality_defect,selected_eigenvalue,selected_spectral_condition
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,4,development_combined,FPCR,ok,,,19,response_gcv,0.0338606780005648,112.58080503203016,155.0,3.732049819676782e-15,,,,,,,,False,70,650,0.03244386500045948,4.392553728961029,3.151894699653778e-14,22304.64446593108,2940.4174348396778,True,,,,,,,,,,3.106216162187564e-05,832.457701174856
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05313235300127417,145.12800711367223,155.0,3.734286830713089e-15,69.0,0.20657715058040862,True,9.514623239688397,1.4154380145346037,70.0,False,False,70,650,0.032986868000079994,5.439488783953619,1.9494377622136082e-14,18916.211427991093,2798.531242093046,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,5,development_combined,Raw FPLS,ok,,,42,inner_cv_mse,0.3165283449980052,127.76919396550882,,,,,,,,69.0,,False,70,650,,4.335200428610561,2.7146376314937162e-14,21325.43823413027,2909.8328823447227,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.32425903899638797,128.35031495364885,,,,,,,,70.0,,False,70,650,,4.335251046859855,2.6599804979737084e-14,21339.175925047286,2910.1103294973645,True,0.0,,1.0000000000000007,12.473941595250269,False,70.0,70.0,False,1.2642833961209839e-15,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,5,development_combined,FPCR,ok,,,14,response_gcv,0.03443042100116145,120.02795613549719,155.0,3.734286830713089e-15,,,,,,,,False,70,650,0.032986868000079994,4.40382298540556,3.5162755897871626e-14,21667.878880354005,2819.835705342087,True,,,,,,,,,,4.639607548074095e-05,557.6643019258775
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05305122799836681,160.39521325573708,155.0,3.716986357279644e-15,68.0,0.21735161311197793,True,10.572593719102132,1.4291123889757362,70.0,False,False,70,650,0.03200840599856747,5.419545414066424,2.2955996078403237e-14,19151.547494859886,2828.0346810903675,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,Raw FPLS,ok,,,69,inner_cv_mse,0.29062925100151915,136.51997732276783,,,,,,,,70.0,,False,70,650,,4.428976107345307,4.026408835973901e-14,21493.673027370998,3052.241716494295,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.3240761989982275,134.74466369912153,,,,,,,,70.0,,False,70,650,,4.427107906525756,3.989970746960562e-14,21445.815560382132,3047.178956959983,True,0.0,,1.0000000000000007,12.583811123147404,False,70.0,70.0,False,9.66537206090573e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,FPCR,ok,,,7,response_gcv,0.033379631999196135,129.13332473454528,155.0,3.716986357279644e-15,,,,,,,,False,70,650,0.03200840599856747,4.734190624695782,4.081065969493909e-14,21037.85426177402,2869.212254977213,True,,,,,,,,,,0.000133787681194176,192.49580005214014
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.04981837000013911,172.11955065112357,155.0,3.562478276801156e-15,70.0,0.1771237732338099,True,7.2339565088604605,1.3125883970879202,70.0,False,False,70,650,0.03201501500006998,5.641434779377565,6.158037043254201e-14,18347.858924489014,2749.382732739872,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,Raw FPLS,ok,,,34,inner_cv_mse,0.280927255997085,136.7563610795654,,,,,,,,69.0,,False,70,650,,3.974703911080816,8.052817671947803e-14,21657.826816283003,2909.599029123783,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.3266741660008847,125.1545229756834,,,,,,,,70.0,,False,70,650,,3.663219173119373,7.779532004347764e-14,22829.422044069044,3282.5112812310126,True,0.0,,1.0000000000000007,19.631345674267784,False,70.0,70.0,False,1.1528353836726836e-15,,
