analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,21,28.084824974782858,True,,,,,True,4503599627370496.0,4503599627370496.0,-30.29165258503146,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,22,25.7851154854549,True,,,,,True,4503599627370496.0,4503599627370496.0,-31.881853971844947,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,23,25.765376802954584,True,,,,,True,4503599627370496.0,4503599627370496.0,-33.47205535865843,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,24,25.36296147589627,True,,,,,True,4503599627370496.0,4503599627370496.0,-35.06225674547191,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,25,25.47738429470981,True,,,,,True,4503599627370496.0,4503599627370496.0,-36.6524581322854,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,26,25.500909585054224,True,,,,,True,4503599627370496.0,4503599627370496.0,-38.242659519098886,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,27,26.516017554660475,True,,,,,True,4503599627370496.0,4503599627370496.0,-39.83286090591237,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,28,25.59894951607871,True,,,,,True,4503599627370496.0,4503599627370496.0,-41.42306229272585,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,29,25.84451283914168,True,,,,,True,4503599627370496.0,4503599627370496.0,-43.01326367953934,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,30,25.121452826176963,True,,,,,True,4503599627370496.0,4503599627370496.0,-44.603465066352825,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,31,25.518854315374313,True,,,,,True,4503599627370496.0,4503599627370496.0,-46.19366645316631,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,32,25.611648570371365,True,,,,,True,4503599627370496.0,4503599627370496.0,-47.78386783997979,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,33,25.94421876916266,True,,,,,True,4503599627370496.0,4503599627370496.0,-49.374069226793274,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,34,25.70429288377637,True,,,,,True,4503599627370496.0,4503599627370496.0,-50.964270613606764,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,35,24.79838777787164,True,,,,,True,4503599627370496.0,4503599627370496.0,-52.55447200042025,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,36,26.028685535610183,True,,,,,True,4503599627370496.0,4503599627370496.0,-54.14467338723373,
